_id,barcode,category,categoryCode,name,topBrand,brandCode,cpg_id
5d658fca6d5f3b23d1bc7912,511111405184,NULL,NULL,Do It Yourself,NULL,511111405184,53e10d6368abd3c7065097cc
57ebc2b7e4b0ac389136a347,511111601951,Dairy,NULL,Polly-O,False,POLLY-O,559c2234e4b06aca36af13c6
57ebbfa9e4b0ac389136a331,511111202165,Beverages,NULL,Gevalia Iced Coffee,False,511111202165,559c2234e4b06aca36af13c6
5a5d2c59e4b06ba572cf24a9,511111900054,Beauty & Personal Care,NULL,Sunsilk,NULL,SUNSILK,53e10d6368abd3c7065097cc
5887a051e4b02187f85cdad0,511111401209,Baking,NULL,Baker's,False,BAKER'S,559c2234e4b06aca36af13c6
5ab1528ce4b0915382df761c,511111504344,Grocery,NULL,Ecce Panis,False,ECCE PANIS,5a734034e4b0d58f376be874
5d66d6016d5f3b6188d4f047,511111405306,Magazines,NULL,Do It Yourself Special Edition Magazine,NULL,511111405306,5d5d4fd16d5f3b23d1bc7905
5f21c54abe37ce7958c59528,511111315230,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,AIR WICK®,False,AIR WICK,5f10c05cbe37ce238c6cabaf
5332f7fde4b03c9a25efd168,511111903345,Beer Wine Spirits,NULL,Hamm's Beer,False,HAMM'S,5332f709e4b03c9a25efd0f1
57c08242e4b0718ff5fcb032,511111202516,NULL,NULL,Corona,NULL,511111202516,5332f7a7e4b03c9a25efd134
5332fa12e4b03c9a25efd1e6,511111703105,NULL,NULL,Bellatoria,NULL,511111703105,5332fa12e4b03c9a25efd1e7
5dc0351a1dda2c0ad7da64aa,511111306238,Breakfast & Cereal,NULL,Monster's Cereal,NULL,MONSTERS CEREAL,5332f5f3e4b03c9a25efd0ae
5d66e2d46d5f3b6188d4f056,511111905523,Beverages,NULL,Tazo Bottled Teas,NULL, TAZO BOTTLED TEAS,5332f5fbe4b03c9a25efd0ba
5a0219ede4b00d6a5ccb394e,511111400554,Personal Care,NULL,TONI&GUY,False,TONI&GUY,5332f5f6e4b03c9a25efd0b4
5d66da306d5f3b6188d4f04c,511111005377,Magazines,NULL,Modern Farmhouse Magazine,NULL,511111005377,5d5d4fd16d5f3b23d1bc7905
5d66dfe6a3a018093ab3472c,511111905479,Magazines,NULL,Weight Watchers Special Edition Magazine ,NULL,511111905479,5d5d4fd16d5f3b23d1bc7905
58b598dbe4b0857c2ddb7253,511111101017,Beer Wine Spirits,NULL,Mickey's,False,MICKEY'S,5332f709e4b03c9a25efd0f1
57d95826e4b0ac389136a2b7,511111302346,Beverages,NULL,Crystal Light,False,CRYSTAL LIGHT,559c2234e4b06aca36af13c6
5a5d1bffe4b0db471c2d0423,511111000396,Beer Wine Spirits,NULL,Coors Extra Gold,NULL,COORS EXTRA GOLD,5332f709e4b03c9a25efd0f1
5fb82fe3be37ce522e165cea,511111617853,Grocery,GROCERY,D'Italiano,False,D ITALIANO,5fb6b608be37ce522e165cb9
5332fa75e4b03c9a25efd221,511111303015,NULL,NULL,DASANI,NULL,511111303015,5332f5ebe4b03c9a25efd0a8
585a96cbe4b03e62d1ce0e88,511111501619,Beverages,NULL,Pepsi Max,False,511111501619,5332f5fbe4b03c9a25efd0ba
5887a216e4b02187f85cdad5,511111401155,Deli,NULL,Claussen,False,CLAUSSEN,559c2234e4b06aca36af13c6
5332f709e4b03c9a25efd0f2,511111403845,Beer Wine Spirits,NULL,Blue Moon,False,BLUE MOON,5332f709e4b03c9a25efd0f1
5dc1fca91dda2c0ad7da64ae,511111706328,Breakfast & Cereal,NULL,Dippin Dots® Cereal,NULL,DIPPIN DOTS CEREAL,53e10d6368abd3c7065097cc
5a021611e4b00efe02b02a57,511111400608,Grocery,NULL,LIPTON TEA Leaves,False,LIPTON TEA Leaves,5332f5f6e4b03c9a25efd0b4
